Name,Size,Type,Environment
Giant Grick (A5E),medium,monstrosity,ruin
Giant Grick (A5E),medium,monstrosity,sewer
Giant Grick (A5E),medium,monstrosity,tomb
Giant Hyena,large,beast,coast
Giant Hyena,large,beast,desert
Giant Hyena,large,beast,forest
Giant Hyena,large,beast,grassland
Giant Lanternfish (A5E),large,monstrosity,plane of water
Giant Lanternfish (A5E),large,monstrosity,water
Giant Lizard,large,beast,cave
Giant Lizard,large,beast,desert
Giant Lizard,large,beast,dungeon
Giant Lizard,large,beast,forest
Giant Lizard,large,beast,grassland
Giant Lizard,large,beast,mountain
Giant Lizard,large,beast,ruins
Giant Lizard,large,beast,swamp
Giant Lizard,large,beast,underground
Giant mantis shrimp,large,beast,coastal
Giant mantis shrimp,large,beast,underwater
Giant mole lizard,large,beast,underground
Giant Moray Eel,medium,beast,aquatic
Giant Octopus,large,beast,aquatic
Giant Octopus (A5E),large,beast,water
Giant Owl,large,beast,forest
Giant Owl,large,beast,grassland
Giant Owl,large,beast,urban
Giant Owl (A5E),large,beast,feywild
Giant Owl (A5E),large,beast,forest
Giant Poisonous Snake (A5E),medium,beast,caverns
Giant Poisonous Snake (A5E),medium,beast,desert
Giant Poisonous Snake (A5E),medium,beast,forest
Giant Poisonous Snake (A5E),medium,beast,grassland
Giant Poisonous Snake (A5E),medium,beast,hills
Giant Poisonous Snake (A5E),medium,beast,jungle
Giant Poisonous Snake (A5E),medium,beast,mountains
Giant Poisonous Snake (A5E),medium,beast,ruin
Giant Poisonous Snake (A5E),medium,beast,sewer
Giant Poisonous Snake (A5E),medium,beast,swamp
Giant Poisonous Snake (A5E),medium,beast,tomb
Giant Poisonous Snake (A5E),medium,beast,water
Giant pufferfish,small,beast,underwater
Giant Rat,small,beast,cave
Giant Rat,small,beast,dungeon
Giant Rat,small,beast,forest
Giant Rat,small,beast,grassland
Giant Rat,small,beast,mountain
Giant Rat,small,beast,ruins
Giant Rat,small,beast,swamp
Giant Rat,small,beast,underground
Giant Rat,small,beast,urban
Giant Rat (A5E),small,beast,caverns
Giant Rat (A5E),small,beast,forest
Giant Rat (A5E),small,beast,ruin
Giant Rat (A5E),small,beast,settlement
Giant Rat (A5E),small,beast,sewer
Giant Rat (A5E),small,beast,swamp
Giant Rhinoceros Beetle,large,beast,forest
Giant Scorpion,large,beast,cave
Giant Scorpion,large,beast,coast
Giant Scorpion,large,beast,desert
Giant Scorpion,large,beast,dungeon
Giant Scorpion,large,beast,grassland
Giant Scorpion,large,beast,ruins
Giant Scorpion,large,beast,swamp
Giant Scorpion,large,beast,underground
Giant Scorpion (A5E),large,beast,desert
Giant Scorpion (A5E),large,beast,shadowfell
Giant Sea Horse,large,beast,aquatic
Giant Seahorse,large,beast,aquatic
Giant Shark,huge,beast,aquatic
Giant Slicer Beetle,large,beast,forest
Giant Slug of P'nakh,large,fiend,ruins
Giant Slug of P'nakh,large,fiend,underground
Giant Spider,large,beast,cave
Giant Spider,large,beast,coast
Giant Spider,large,beast,desert
Giant Spider,large,beast,dungeon
Giant Spider,large,beast,forest
Giant Spider,large,beast,grassland
Giant Spider,large,beast,mountain
Giant Spider,large,beast,ruins
Giant Spider,large,beast,swamp
Giant Spider,large,beast,underground
Giant Spider,large,beast,urban
Giant Spider (A5E),large,beast,caverns
Giant Spider (A5E),large,beast,feywild
Giant Spider (A5E),large,beast,forest
Giant Spider (A5E),large,beast,jungle
Giant Spider (A5E),large,beast,ruin
Giant Spider (A5E),large,beast,shadowfell
Giant Spider (A5E),large,beast,swamp
Giant Strider,large,monstrosity,grassland
Giant Strider,large,monstrosity,mountain
Giant Strider,large,monstrosity,underground
Giant Toad,large,beast,aquatic
Giant Toad,large,beast,coast
Giant Toad,large,beast,forest
Giant Toad,large,beast,swamp
Giant Toad (A5E),large,beast,jungle
Giant Toad (A5E),large,beast,swamp
Giant Toad (A5E),large,beast,water
Giant Vulture,large,beast,desert
Giant Vulture,large,beast,grassland
Giant Vulture,large,beast,ruins
Giant Vulture (A5E),large,beast,desert
Giant walking stick,large,beast,forest
Giant Wasp,medium,beast,forest
Giant Wasp (A5E),medium,beast,forest
Giant Wasp (A5E),medium,beast,grassland
Giant Wasp (A5E),medium,beast,hills
Giant Water Beetle,medium,beast,aquatic
Giant Water Elemental (A5E),huge,elemental,laboratory
Giant Water Elemental (A5E),huge,elemental,plane of water
Giant Water Elemental (A5E),huge,elemental,water
Giant Weasel,medium,beast,forest
Giant Weasel,medium,beast,grassland
Giant Weasel (A5E),medium,beast,feywild
Giant Weasel (A5E),medium,beast,forest
Giant Wolf Spider,medium,beast,cave
Giant Wolf Spider,medium,beast,coast
Giant Wolf Spider,medium,beast,desert
Giant Wolf Spider,medium,beast,dungeon
Giant Wolf Spider,medium,beast,forest
Giant Wolf Spider,medium,beast,grassland
Giant Wolf Spider,medium,beast,mountain
Giant Wolf Spider,medium,beast,ruins
Giant Wolf Spider,medium,beast,swamp
Giant Wolf Spider,medium,beast,underground
Giant Wolf Spider,medium,beast,urban
Giant Wolf Spider (A5E),medium,beast,desert
Giant Wolf Spider (A5E),medium,beast,feywild
Giant Wolf Spider (A5E),medium,beast,grassland
Giant Wolf Spider (A5E),medium,beast,ruin
"Giant, firestorm",huge,giant,arctic
"Giant, firestorm",huge,giant,mountains
"Giant, Jotun",gargantuan,giant,hills
"Giant, Jotun",gargantuan,giant,mountains
"Giant, Jotun",gargantuan,giant,plains
"Giant, lantern",huge,giant,underwater
"Giant, shire",huge,giant,farmland
"Giant, shire",huge,giant,hills
Gibbering Mouther,medium,aberration,cave
Gibbering Mouther,medium,aberration,dungeon
Gibbering Mouther,medium,aberration,planar
Gibbering Mouther,medium,aberration,underground
Gibbering Mouther (A5E),medium,aberration,astral plane
Gibbering Mouther (A5E),medium,aberration,caverns
Gibbering Mouther (A5E),medium,aberration,laboratory
Gibbering Mouther (A5E),medium,aberration,sewer
Gibberling (A5E),small,aberration,caverns
Gibberling (A5E),small,aberration,ruin
Gibberling (A5E),small,aberration,sewer
Gibberling Brood Mother (A5E),medium,aberration,caverns
Gibberling Brood Mother (A5E),medium,aberration,ruin
Gibberling Brood Mother (A5E),medium,aberration,sewer
Gigantura,gargantuan,monstrosity,underwater
Gillmonkey,small,beast,aquatic
Girallon,large,monstrosity,forest
Githyanki Knight,medium,humanoid,planar
Githyanki Knight,medium,humanoid,swamp
Githyanki Warrior,medium,humanoid,planar
Githzerai Monk,medium,humanoid,planar
Githzerai Zerth,medium,humanoid,planar
Glabrezu,large,fiend,dungeon
Glabrezu,large,fiend,planar
Glabrezu (A5E),large,fiend,abyss
Glacial crawler,huge,aberration,arctic
Glacial crawler,huge,aberration,coastal
Glacial crawler,huge,aberration,underwater
Glacial Ooze,large,ooze,arctic
Gladiator,medium,humanoid,urban
Gladiator (A5E),medium,humanoid,settlement
Glass Gator,large,beast,aquatic
Glass Gator,large,beast,marshes
Gnarlwood,huge,plant,forest
Gnoll Demonfang (A5E),medium,humanoid,abyss
Gnoll Demonfang (A5E),medium,humanoid,desert
Gnoll Demonfang (A5E),medium,humanoid,grassland
Gnoll Demonfang (A5E),medium,humanoid,hills
Gnoll Demonfang (A5E),medium,humanoid,jungle
Gnoll Demonfang (A5E),medium,humanoid,mountains
Gnoll Demonfang (A5E),medium,humanoid,settlement
Gnoll Flesh Gnawer,medium,humanoid,arctic
Gnoll Flesh Gnawer,medium,humanoid,forest
Gnoll Flesh Gnawer,medium,humanoid,grassland
Gnoll Pack Leader (A5E),medium,humanoid,abyss
Gnoll Pack Leader (A5E),medium,humanoid,desert
Gnoll Pack Leader (A5E),medium,humanoid,grassland
Gnoll Pack Leader (A5E),medium,humanoid,hills
Gnoll Pack Leader (A5E),medium,humanoid,jungle
Gnoll Pack Leader (A5E),medium,humanoid,mountains
Gnoll Pack Leader (A5E),medium,humanoid,settlement
Gnoll Pack Lord,medium,humanoid,arctic
Gnoll Pack Lord,medium,humanoid,cave
Gnoll Pack Lord,medium,humanoid,coast
Gnoll Pack Lord,medium,humanoid,desert
Gnoll Pack Lord,medium,humanoid,dungeon
Gnoll Pack Lord,medium,humanoid,forest
Gnoll Pack Lord,medium,humanoid,grassland
Gnoll Pack Lord,medium,humanoid,mountain
Gnoll Pack Lord,medium,humanoid,ruins
Gnoll Pack Lord,medium,humanoid,swamp
Gnoll Pack Lord,medium,humanoid,urban
Gnyan,large,elemental,arctic
Goat,medium,beast,grassland
Goat,medium,beast,urban
Goat (A5E),medium,beast,hills
Goat (A5E),medium,beast,mountains
Goat (A5E),medium,beast,settlement
Goat-Man,medium,monstrosity,badlands
Goat-Man,medium,monstrosity,forests
Goat-Man,medium,monstrosity,hills
Goblin,small,humanoid,cave
Goblin,small,humanoid,dungeon
Goblin,small,humanoid,forest
Goblin,small,humanoid,grassland
Goblin,small,humanoid,mountain
Goblin,small,humanoid,ruins
Goblin,small,humanoid,urban
Goblin (A5E),small,humanoid,caverns
Goblin (A5E),small,humanoid,desert
Goblin (A5E),small,humanoid,feywild
Goblin (A5E),small,humanoid,forest
Goblin (A5E),small,humanoid,grassland
Goblin (A5E),small,humanoid,hills
Goblin (A5E),small,humanoid,jungle
Goblin (A5E),small,humanoid,mountains
Goblin (A5E),small,humanoid,ruin
Goblin (A5E),small,humanoid,settlement
Goblin (A5E),small,humanoid,sewer
Goblin (A5E),small,humanoid,swamp
Goblin (A5E),small,humanoid,tundra
Goblin Alchemist,small,humanoid,caverns
Goblin Alchemist,small,humanoid,desert
Goblin Alchemist,small,humanoid,feywild
Goblin Alchemist,small,humanoid,forest
Goblin Alchemist,small,humanoid,grassland
Goblin Alchemist,small,humanoid,hills
Goblin Alchemist,small,humanoid,jungle
Goblin Alchemist,small,humanoid,mountains
Goblin Alchemist,small,humanoid,ruin
Goblin Alchemist,small,humanoid,settlement
Goblin Alchemist,small,humanoid,sewer
Goblin Alchemist,small,humanoid,swamp
Goblin Alchemist,small,humanoid,tundra
Goblin Boss,small,humanoid,cave
Goblin Boss,small,humanoid,dungeon
Goblin Boss,small,humanoid,forest
Goblin Boss,small,humanoid,grassland
Goblin Boss,small,humanoid,mountain
Goblin Boss,small,humanoid,ruins
Goblin Boss,small,humanoid,urban
Goblin Boss (A5E),small,humanoid,caverns
Goblin Boss (A5E),small,humanoid,desert
Goblin Boss (A5E),small,humanoid,feywild
Goblin Boss (A5E),small,humanoid,forest
Goblin Boss (A5E),small,humanoid,grassland
Goblin Boss (A5E),small,humanoid,hills
Goblin Boss (A5E),small,humanoid,jungle
Goblin Boss (A5E),small,humanoid,mountains
Goblin Boss (A5E),small,humanoid,ruin
Goblin Boss (A5E),small,humanoid,settlement
Goblin Boss (A5E),small,humanoid,sewer
Goblin Boss (A5E),small,humanoid,swamp
Goblin Boss (A5E),small,humanoid,tundra
Goblin Dreadnought (A5E),small,humanoid,caverns
Goblin Dreadnought (A5E),small,humanoid,desert
Goblin Dreadnought (A5E),small,humanoid,feywild
Goblin Dreadnought (A5E),small,humanoid,forest
Goblin Dreadnought (A5E),small,humanoid,grassland
Goblin Dreadnought (A5E),small,humanoid,hills
Goblin Dreadnought (A5E),small,humanoid,jungle
Goblin Dreadnought (A5E),small,humanoid,mountains
Goblin Dreadnought (A5E),small,humanoid,ruin
Goblin Dreadnought (A5E),small,humanoid,settlement
Goblin Dreadnought (A5E),small,humanoid,sewer
Goblin Dreadnought (A5E),small,humanoid,swamp
Goblin Dreadnought (A5E),small,humanoid,tundra
Goblin Musketeer (A5E),small,humanoid,caverns
Goblin Musketeer (A5E),small,humanoid,desert
Goblin Musketeer (A5E),small,humanoid,feywild
Goblin Musketeer (A5E),small,humanoid,forest
Goblin Musketeer (A5E),small,humanoid,grassland
Goblin Musketeer (A5E),small,humanoid,hills
Goblin Musketeer (A5E),small,humanoid,jungle
Goblin Musketeer (A5E),small,humanoid,mountains
Goblin Musketeer (A5E),small,humanoid,ruin
Goblin Musketeer (A5E),small,humanoid,settlement
Goblin Musketeer (A5E),small,humanoid,sewer
Goblin Musketeer (A5E),small,humanoid,swamp
Goblin Musketeer (A5E),small,humanoid,tundra
Goblin Shieldbearer (A5E),small,humanoid,caverns
Goblin Shieldbearer (A5E),small,humanoid,desert
Goblin Shieldbearer (A5E),small,humanoid,feywild
Goblin Shieldbearer (A5E),small,humanoid,forest
Goblin Shieldbearer (A5E),small,humanoid,grassland
Goblin Shieldbearer (A5E),small,humanoid,hills
Goblin Shieldbearer (A5E),small,humanoid,jungle
Goblin Shieldbearer (A5E),small,humanoid,mountains
Goblin Shieldbearer (A5E),small,humanoid,ruin
Goblin Shieldbearer (A5E),small,humanoid,settlement
Goblin Shieldbearer (A5E),small,humanoid,sewer
Goblin Shieldbearer (A5E),small,humanoid,swamp
Goblin Shieldbearer (A5E),small,humanoid,tundra
Goblin Skulker (A5E),small,humanoid,caverns
Goblin Skulker (A5E),small,humanoid,desert
Goblin Skulker (A5E),small,humanoid,feywild
Goblin Skulker (A5E),small,humanoid,forest
Goblin Skulker (A5E),small,humanoid,grassland
Goblin Skulker (A5E),small,humanoid,hills
Goblin Skulker (A5E),small,humanoid,jungle
Goblin Skulker (A5E),small,humanoid,mountains
Goblin Skulker (A5E),small,humanoid,ruin
Goblin Skulker (A5E),small,humanoid,settlement
Goblin Skulker (A5E),small,humanoid,sewer
Goblin Skulker (A5E),small,humanoid,swamp
Goblin Skulker (A5E),small,humanoid,tundra
"Gods of Other Domains, Forgotten God Variant (A5E)",large,celestial,ruins
"Gods of Other Domains, Forgotten God Variant (A5E)",large,celestial,underground
Godslayer,huge,construct,any
Gold Dragon Wyrmling,medium,dragon,mountain
Gold Dragon Wyrmling,medium,dragon,ruins
Gold Dragon Wyrmling (A5E),medium,dragon,astral plane
Gold Dragon Wyrmling (A5E),medium,dragon,grassland
Gold Dragon Wyrmling (A5E),medium,dragon,ruin
Gold Dragon Wyrmling (A5E),medium,dragon,water
Gold Great Wyrm (A5E),gargantuan,dragon (shapechanger),ruins
"Golem, barnyard",medium,construct,farmland
"Golem, barnyard",medium,construct,urban
"Golem, ice",large,construct,arctic
"Golem, ice",large,construct,urban
"Golem, origami",large,construct,any
"Golem, origami",large,construct,urban
Gorbel,small,aberration,forest
Gorgimera,large,monstrosity,mountain
Gorgon,large,monstrosity,mountain
Gorgon,large,monstrosity,ruins
Gorilla Bear,medium,monstrosity,forest
Goristro,huge,fiend,dungeon
Goristro,huge,fiend,planar
Gray Nisp,large,fey,aquatic
Gray Ooze,medium,ooze,dungeon
Gray Ooze (A5E),medium,ooze,caverns
Gray Ooze (A5E),medium,ooze,mountains
Gray Ooze (A5E),medium,ooze,plane of earth
Gray Ooze (A5E),medium,ooze,ruin
Gray Ooze (A5E),medium,ooze,sewer
Gray Ooze (A5E),medium,ooze,water
Gray Slaad,medium,aberration,planar
Gray Thirster,medium,undead,desert
Great Wyrm Black Dragon (A5E),gargantuan,dragon,swamp
Great Wyrm Blue Dragon (A5E),gargantuan,dragon,desert
Great Wyrm Gold Dragon (A5E),gargantuan,dragon,astral plane
Great Wyrm Gold Dragon (A5E),gargantuan,dragon,grassland
Great Wyrm Gold Dragon (A5E),gargantuan,dragon,ruin
Great Wyrm Gold Dragon (A5E),gargantuan,dragon,water
Great Wyrm Green Dragon (A5E),gargantuan,dragon,forest
Great Wyrm Green Dragon (A5E),gargantuan,dragon,jungle
Great Wyrm Red Dragon (A5E),gargantuan,dragon,mountains
Great Wyrm White Dragon (A5E),gargantuan,dragon,tundra
Greater Basilisk,large,monstrosity,desert
Greater Boneneedle,medium,beast,underground
Greater Fire Crab,large,monstrosity,planar
Greater Sphinx (A5E),huge,monstrosity,astral plane
Greater Sphinx (A5E),huge,monstrosity,desert
Greater Sphinx (A5E),huge,monstrosity,ethereal plane
Greater Sphinx (A5E),huge,monstrosity,ruin
Greater Sphinx (A5E),huge,monstrosity,temple
Green Brain,small,plant,underground
Green Dragon Wyrmling,medium,dragon,forest
Green Great Wyrm (A5E),gargantuan,dragon,forests
Green Great Wyrm Spellcaster (A5E),gargantuan,dragon,forests
Green Guardian Gargoyle,medium,monstrosity,aquatic
Green Guardian Gargoyle,medium,monstrosity,underground
Green Hag,medium,fey,forest
Green Hag,medium,fey,swamp
Green Hag (A5E),medium,fey,caverns
Green Hag (A5E),medium,fey,feywild
Green Hag (A5E),medium,fey,forest
Green Hag (A5E),medium,fey,jungle
Green Hag (A5E),medium,fey,ruin
Green Hag (A5E),medium,fey,settlement
Green Hag (A5E),medium,fey,shadowfell
Green Hag (A5E),medium,fey,swamp
Green Slaad,large,aberration,planar
Grell,medium,aberration,dungeon
Grell,medium,aberration,underground
"Gremlin, bilge",tiny,fey,coastal
"Gremlin, bilge",tiny,fey,underwater
"Gremlin, bilge",tiny,fey,urban
"Gremlin, bilge bosun",small,fey,coastal
"Gremlin, bilge bosun",small,fey,underwater
"Gremlin, bilge bosun",small,fey,urban
"Gremlin, rum story keeper",tiny,fey,farmland
"Gremlin, rum story keeper",tiny,fey,urban
Grick,medium,monstrosity,cave
Grick,medium,monstrosity,dungeon
Grick,medium,monstrosity,underground
Grick (A5E),medium,monstrosity,caverns
Grick (A5E),medium,monstrosity,mountains
Grick (A5E),medium,monstrosity,plane of earth
Grick (A5E),medium,monstrosity,ruin
Grick (A5E),medium,monstrosity,sewer
Grick (A5E),medium,monstrosity,tomb
Griffon,large,monstrosity,arctic
Griffon,large,monstrosity,coast
Griffon,large,monstrosity,grassland
Griffon,large,monstrosity,mountain
Griffon (A5E),large,monstrosity,desert
Griffon (A5E),large,monstrosity,grassland
Griffon (A5E),large,monstrosity,hills
Griffon (A5E),large,monstrosity,mountains
Griffon (A5E),large,monstrosity,plane of air
Grimalkin (A5E),medium,monstrosity,forest
Grimalkin (A5E),medium,monstrosity,settlement
Grimlock (A5E),medium,humanoid,caverns
Grimlock (A5E),medium,humanoid,plane of earth
Grimlock (A5E),medium,humanoid,ruin
Grimlock (A5E),medium,humanoid,sewer
Grimlock (A5E),medium,humanoid,shadowfell
Grimlock (A5E),medium,humanoid,tomb
Grimlock Technical (A5E),medium,humanoid,caverns
Grimlock Technical (A5E),medium,humanoid,plane of earth
Grimlock Technical (A5E),medium,humanoid,ruin
Grimlock Technical (A5E),medium,humanoid,sewer
Grimlock Technical (A5E),medium,humanoid,shadowfell
Grimlock Technical (A5E),medium,humanoid,tomb
Grimm,large,fey,mountain
Grippli,small,humanoid,forest
Grippli,small,humanoid,swamp
Grippli Shaman,small,humanoid,forest
Grippli Shaman,small,humanoid,swamp
Grivid,large,aberration,badlands
Grivid,large,aberration,grassland
Grolar bear,large,beast,arctic
Grue (Type 1),large,ooze,underground
Grung,small,humanoid,forest
Grung Elite Warrior,small,humanoid,forest
Grung Wildling,small,humanoid,forest
Guard,medium,humanoid,urban
Guard Drake,medium,dragon,dungeon
Guard Drake,medium,dragon,urban
Guard Squad (A5E),large,humanoid,desert
Guard Squad (A5E),large,humanoid,forest
Guard Squad (A5E),large,humanoid,grassland
Guard Squad (A5E),large,humanoid,hills
Guard Squad (A5E),large,humanoid,mountains
Guard Squad (A5E),large,humanoid,settlement
Guardian Naga,large,monstrosity,cave
Guardian Naga,large,monstrosity,coast
Guardian Naga,large,monstrosity,forest
Guardian Naga,large,monstrosity,ruins
Guardian Naga (A5E),large,monstrosity,astral plane
Guardian Naga (A5E),large,monstrosity,caverns
Guardian Naga (A5E),large,monstrosity,desert
Guardian Naga (A5E),large,monstrosity,forest
Guardian Naga (A5E),large,monstrosity,jungle
Guardian Naga (A5E),large,monstrosity,mountains
Guardian Naga (A5E),large,monstrosity,ruin
Guardian Naga (A5E),large,monstrosity,temple
